STORE,REF,ACCOUNT,PO,CUSTOMER,ORDER DATE,ORDER AGE IN DAYS,VALUE,SHIP VIA,DATA REFRESH,order_status
BP,108729230,903180,0000940892,Meyer Distributing,2023-11-02,4,460.55,BOR,2023-11-06,[d] canceled in numina
BP,108729283,902590,255719717,Rock Auto,2023-11-02,4,207.49,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729284,902590,255720880,Rock Auto,2023-11-02,4,261.95,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729287,902590,255721161,Rock Auto,2023-11-02,4,30.32,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729288,902590,255721203,Rock Auto,2023-11-02,4,102.3,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729289,902590,255721280,Rock Auto,2023-11-02,4,310.62,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729290,902590,255721384,Rock Auto,2023-11-02,4,477.68,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729291,902590,255721417,Rock Auto,2023-11-02,4,53.22,UPS1,2023-11-06,[r] rock auto sales PO
BP,108729292,902590,255721433,Rock Auto,2023-11-02,4,247.23,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729294,902590,255721645,Rock Auto,2023-11-02,4,65.39,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729295,902590,255721688,Rock Auto,2023-11-02,4,165.85,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729298,902590,255722162,Rock Auto,2023-11-02,4,86.77,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729300,902590,255722668,Rock Auto,2023-11-02,4,138.98,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729302,902590,255722831,Rock Auto,2023-11-02,4,359.4,DHL,2023-11-06,[r] rock auto sales PO
BP,108729303,902590,255722933,Rock Auto,2023-11-02,4,29.35,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729305,902590,255722358,Rock Auto,2023-11-02,4,106.66,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729306,902590,255722369,Rock Auto,2023-11-02,4,81.59,DHL,2023-11-06,[r] rock auto sales PO
BP,108729307,902590,255723201,Rock Auto,2023-11-02,4,104.81,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729308,902590,255723219,Rock Auto,2023-11-02,4,86.03,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729311,902590,255723606,Rock Auto,2023-11-02,4,357.43,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729312,902590,255723618,Rock Auto,2023-11-02,4,39.8,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729313,902590,255723674,Rock Auto,2023-11-02,4,157.22,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729314,902590,255723839,Rock Auto,2023-11-02,4,205.92,DHL,2023-11-06,[r] rock auto sales PO
BP,108729318,902590,255724063,Rock Auto,2023-11-02,4,481.31,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729349,902590,255719927,Rock Auto,2023-11-02,4,116.37,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729350,902590,255720088,Rock Auto,2023-11-02,4,98.36,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729351,902590,255720091,Rock Auto,2023-11-02,4,94.77,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729352,902590,255720250,Rock Auto,2023-11-02,4,182.24,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729353,902590,255720426,Rock Auto,2023-11-02,4,175.76,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729354,902590,255720440,Rock Auto,2023-11-02,4,233.85,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729355,902590,255720447,Rock Auto,2023-11-02,4,290.64,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729356,902590,255720516,Rock Auto,2023-11-02,4,111.39,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729357,902590,255720552,Rock Auto,2023-11-02,4,410.49,FDXG,2023-11-06,[r] rock auto sales PO
BP,108729358,902590,255720776,Rock Auto,2023-11-02,4,303.89,DHL,2023-11-06,[r] rock auto sales PO
BP,108729428,902930,GqFQ5FYvm,Amazon,2023-11-02,4,831.88,5LTL,2023-11-06,[w] printer 10 parcel
HK,108728116,903900,R3-40507,Nolt's Auto Parts,2023-11-01,5,1376.77,LTL,2023-11-06,[s] set to ship
BP,108728186,903640,08871522,Canadian Tire,2023-11-01,5,406.8,FDXG,2023-11-06,[q] pending release
BP,108728189,903640,08871523,Canadian Tire,2023-11-01,5,457.31,FDXG,2023-11-06,[q] pending release
HK,108728190,903900,R5-35882,Nolt's Auto Parts,2023-11-01,5,1298.65,LTL,2023-11-06,[s] set to ship
BP,108728192,903185,P545709CB,Seattle Automotive Distributing,2023-11-01,5,410.28,FDXG,2023-11-06,[w] printer 10 parcel
HK,108728231,903900,R8-28098,Nolt's Auto Parts,2023-11-01,5,1626.5,LTL,2023-11-06,[s] set to ship
HK,108727812,903900,R4-39217,Nolt's Auto Parts,2023-11-01,5,2822.56,LTL,2023-11-06,[s] set to ship
HK,108727865,903900,R6-41571,Nolt's Auto Parts,2023-11-01,5,3547.0,LTL,2023-11-06,[s] set to ship
HK,108727737,903900,R2-33845,Nolt's Auto Parts,2023-11-01,5,1545.85,LTL,2023-11-06,[s] set to ship
BP,108727810,903285,114-69375536-9765854,Other,2023-11-01,5,0.0,FDX2D,2023-11-06,[w] printer 10 parcel
HK,108727939,903900,R7-38719,Nolt's Auto Parts,2023-11-01,5,8059.74,LTL,2023-11-06,[s] set to ship
BP,108727978,900003OH,110692023,Summit Racing,2023-11-01,5,247.47,BOR,2023-11-06,[d] canceled in numina
HK,108728112,903900,R1-26841,Nolt's Auto Parts,2023-11-01,5,5251.4,LTL,2023-11-06,[s] set to ship
BP,108727316,903910,1047802,Turn14 Distribution,2023-11-01,5,155.72,BOR,2023-11-06,[d] canceled in numina
BP,108727317,903910,1064960,Turn14 Distribution,2023-11-01,5,169.5,BOR,2023-11-06,[f] backorder in numina
BP,108727318,903910,1092441,Turn14 Distribution,2023-11-01,5,63.51,BOR,2023-11-06,[f] backorder in numina
BP,108727319,903910,1104317,Turn14 Distribution,2023-11-01,5,262.6,BOR,2023-11-06,[d] canceled in numina
HK,108727321,903910,1104566,Turn14 Distribution,2023-11-01,5,270.21,BOR,2023-11-06,[s] set to ship
BP,108727684,900710,9111444-1,Buy Brakes,2023-11-01,5,2526.36,UPSG,2023-11-06,[w] printer 10 parcel
BP,108727700,902590,255641770,Rock Auto,2023-11-01,5,0.0,DHL,2023-11-06,[r] rock auto sales PO
BP,108727323,903910,1107542,Turn14 Distribution,2023-11-01,5,187.36,BOR,2023-11-06,[f] backorder in numina
BP,108727324,903910,1107543,Turn14 Distribution,2023-11-01,5,65.65,BOR,2023-11-06,[d] canceled in numina
BP,108727325,903910,1107544,Turn14 Distribution,2023-11-01,5,93.68,BOR,2023-11-06,[f] backorder in numina
HK,108727326,903910,1117254,Turn14 Distribution,2023-11-01,5,90.07,BOR,2023-11-06,[s] set to ship
BP,108727416,902590,255620127,Rock Auto,2023-11-01,5,207.9,UPSG,2023-11-06,[r] rock auto sales PO
BP,108727418,902590,255620420,Rock Auto,2023-11-01,5,156.26,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727419,902590,255620492,Rock Auto,2023-11-01,5,76.48,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727420,902590,255620606,Rock Auto,2023-11-01,5,205.24,UPSG,2023-11-06,[r] rock auto sales PO
BP,108727422,902590,255622003,Rock Auto,2023-11-01,5,67.27,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727424,902590,255622505,Rock Auto,2023-11-01,5,47.04,UPSG,2023-11-06,[r] rock auto sales PO
BP,108727425,902590,255622568,Rock Auto,2023-11-01,5,205.14,UPSG,2023-11-06,[r] rock auto sales PO
BP,108727427,902590,255623417,Rock Auto,2023-11-01,5,65.65,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727428,902590,255623465,Rock Auto,2023-11-01,5,28.98,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727429,902590,255623611,Rock Auto,2023-11-01,5,55.47,USPS,2023-11-06,[r] rock auto sales PO
BP,108727430,902590,255624289,Rock Auto,2023-11-01,5,43.54,UPSG,2023-11-06,[r] rock auto sales PO
BP,108727431,902590,255624357,Rock Auto,2023-11-01,5,369.1,DHL,2023-11-06,[r] rock auto sales PO
BP,108727432,902590,255624487,Rock Auto,2023-11-01,5,571.75,UPSG,2023-11-06,[r] rock auto sales PO
BP,108727433,902590,255625015,Rock Auto,2023-11-01,5,170.47,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727434,902590,255625101,Rock Auto,2023-11-01,5,251.54,UPS1,2023-11-06,[r] rock auto sales PO
BP,108727435,902590,255625128,Rock Auto,2023-11-01,5,151.18,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727436,902590,255625161,Rock Auto,2023-11-01,5,233.61,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727438,902590,255625142,Rock Auto,2023-11-01,5,243.95,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727439,902590,255625193,Rock Auto,2023-11-01,5,168.16,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727440,902590,255625197,Rock Auto,2023-11-01,5,116.38,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727441,902590,255625377,Rock Auto,2023-11-01,5,133.34,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727498,902590,255623156,Rock Auto,2023-11-01,5,58.02,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727499,902590,255623182,Rock Auto,2023-11-01,5,226.68,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727500,902590,255623256,Rock Auto,2023-11-01,5,213.0,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727501,902590,255623281,Rock Auto,2023-11-01,5,76.1,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727502,902590,255623330,Rock Auto,2023-11-01,5,59.12,UPSG,2023-11-06,[r] rock auto sales PO
BP,108727504,902590,255623955,Rock Auto,2023-11-01,5,134.46,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727505,902590,255620690,Rock Auto,2023-11-01,5,112.27,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727506,902590,255620968,Rock Auto,2023-11-01,5,202.08,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727507,902590,255620924,Rock Auto,2023-11-01,5,81.36,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727508,902590,255620990,Rock Auto,2023-11-01,5,61.22,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727509,902590,255621199,Rock Auto,2023-11-01,5,86.03,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727510,902590,255621207,Rock Auto,2023-11-01,5,92.29,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727511,902590,255621239,Rock Auto,2023-11-01,5,458.28,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727523,903285,114-3062660-4755467,Other,2023-11-01,5,0.0,FDX2D,2023-11-06,[w] printer 10 parcel
BP,108727605,903285,112-8008200-4832214,Other,2023-11-01,5,0.0,FDXSO,2023-11-06,[w] printer 10 parcel
BP,108727606,903285,91394785,Other,2023-11-01,5,0.0,FDXSO,2023-11-06,[w] printer 10 parcel
BP,108727303,900003OH,410503623,Summit Racing,2023-11-01,5,417.46,BOR,2023-11-06,[f] backorder in numina
BP,108727305,900003OH,982405823,Summit Racing,2023-11-01,5,208.04,BOR,2023-11-06,[f] backorder in numina
BP,108727306,900003OH,982450923,Summit Racing,2023-11-01,5,198.56,BOR,2023-11-06,[f] backorder in numina
BP,108727307,900003OH,992131123,Summit Racing,2023-11-01,5,113.7,BOR,2023-11-06,[f] backorder in numina
BP,108727308,902570,389613,Jegs,2023-11-01,5,16.14,BOR,2023-11-06,[f] backorder in numina
BP,108727310,902570,653104,Jegs,2023-11-01,5,176.72,BOR,2023-11-06,[d] canceled in numina
BP,108727311,902760,3782553,Turn 5 Inc,2023-11-01,5,138.35,BOR,2023-11-06,[f] backorder in numina
BP,108727312,902760,3803972,Turn 5 Inc,2023-11-01,5,138.35,BOR,2023-11-06,[f] backorder in numina
BP,108727314,903180,0000939646,Meyer Distributing,2023-11-01,5,184.22,BOR,2023-11-06,[d] canceled in numina
BP,108727315,903180,0000940892,Meyer Distributing,2023-11-01,5,703.08,BOR,2023-11-06,[f] backorder in numina
HK,108727282,900003OH,102407623,Summit Racing,2023-11-01,5,417.46,BOR,2023-11-06,[s] set to ship
BP,108727283,900003OH,102481223,Summit Racing,2023-11-01,5,11.66,BOR,2023-11-06,[f] backorder in numina
BP,108727284,900003OH,107332323,Summit Racing,2023-11-01,5,34.98,BOR,2023-11-06,[f] backorder in numina
HK,108727286,900003OH,109622823,Summit Racing,2023-11-01,5,268.14,BOR,2023-11-06,[s] set to ship
BP,108727287,900003OH,109844623,Summit Racing,2023-11-01,5,132.2,BOR,2023-11-06,[f] backorder in numina
BP,108727288,900003OH,110072523,Summit Racing,2023-11-01,5,94.16,BOR,2023-11-06,[d] canceled in numina
BP,108727290,900003OH,203913123,Summit Racing,2023-11-01,5,67.35,BOR,2023-11-06,[f] backorder in numina
BP,108727291,900003OH,209845223,Summit Racing,2023-11-01,5,94.16,BOR,2023-11-06,[d] canceled in numina
BP,108727292,900003OH,306837623,Summit Racing,2023-11-01,5,178.51,BOR,2023-11-06,[f] backorder in numina
BP,108727293,900003OH,309962323,Summit Racing,2023-11-01,5,195.64,BOR,2023-11-06,[d] canceled in numina
BP,108727294,900003OH,310793723,Summit Racing,2023-11-01,5,435.49,BOR,2023-11-06,[f] backorder in numina
BP,108727295,900003OH,403282423,Summit Racing,2023-11-01,5,44.9,BOR,2023-11-06,[f] backorder in numina
HK,108727297,900003OH,405110323,Summit Racing,2023-11-01,5,417.46,BOR,2023-11-06,[s] set to ship
BP,108727299,900003OH,409401623,Summit Racing,2023-11-01,5,161.78,BOR,2023-11-06,[f] backorder in numina
HK,108727300,900003OH,409854823,Summit Racing,2023-11-01,5,282.08,BOR,2023-11-06,[d] canceled in numina
BP,108727301,900003OH,410004123,Summit Racing,2023-11-01,5,422.91,BOR,2023-11-06,[f] backorder in numina
HK,108727302,900003OH,410397423,Summit Racing,2023-11-01,5,387.12,BOR,2023-11-06,[d] canceled in numina
HK,200138395,903670,12-04261,Factory Motor Parts,2023-11-01,5,102883.14,LTL,2023-11-06,[p] open in hk numina
HK,200138396,903670,79-26516,Factory Motor Parts,2023-11-01,5,5726.17,LTL,2023-11-06,[s] set to ship
HK,200138400,902700,10-98043,Lowe Automotive,2023-11-01,5,7074.7,LTL,2023-11-06,[p] open in hk numina
HK,200138402,902700,40-83111,Lowe Automotive,2023-11-01,5,2955.15,LTL,2023-11-06,[p] open in hk numina
BP,108732023,902570,663783,Jegs,2023-11-01,5,232.49,BOR,2023-11-06,[d] canceled in numina
BP,108729651,902760,3821714,Turn 5 Inc,2023-11-01,5,175.66,BOR,2023-11-06,[f] backorder in numina
BP,108728232,903640,08871524,Canadian Tire,2023-11-01,5,209.3,FDXG,2023-11-06,[q] pending release
BP,108728233,903285,111-8167058-4293819,Other,2023-11-01,5,0.0,,2023-11-06,[q] pending release
BP,108728234,903640,08871521,Canadian Tire,2023-11-01,5,177.05,FDXG,2023-11-06,[q] pending release
BP,108728235,903635,G4RS0852,Canadian Tire,2023-11-01,5,159.36,LTL,2023-11-06,[q] pending release
BP,108728236,903635,G4RS0853,Canadian Tire,2023-11-01,5,249.56,LTL,2023-11-06,[q] pending release
BP,108728237,903640,08874162,Canadian Tire,2023-11-01,5,583.11,FDXG,2023-11-06,[q] pending release
HK,108728239,904055,206210,Pats Auto Supply,2023-11-01,5,2120.11,LTL,2023-11-06,[s] set to ship
BP,108728316,903640,08874160,Canadian Tire,2023-11-01,5,145.35,FDXG,2023-11-06,[q] pending release
BP,108728318,903640,08874161,Canadian Tire,2023-11-01,5,364.33,FDXG,2023-11-06,[q] pending release
BP,108728576,902930,Gvlf8R0Lm,Amazon,2023-11-01,5,976.69,5LTL,2023-11-06,[s] set to ship
BP,108728580,902930,GfjBwpfGm,Amazon,2023-11-01,5,976.69,5LTL,2023-11-06,[s] set to ship
BP,108728624,903265,91541587,AutoZone,2023-11-01,5,201.03,FDXSO,2023-11-06,[q] pending release
BP,108728840,902930,GtzgK5fJm,Amazon,2023-11-01,5,1001.46,5LTL,2023-11-06,[s] set to ship
BP,108728936,902590,255705322,Rock Auto,2023-11-01,5,17.9,UPSG,2023-11-06,[r] rock auto sales PO
BP,108729032,902930,G76g5hf4m,Amazon,2023-11-01,5,831.88,5LTL,2023-11-06,[w] printer 10 parcel
BP,108731978,900003OH,410201723,Summit Racing,2023-11-01,5,242.57,BOR,2023-11-06,[d] canceled in numina
BP,108731871,900003OH,109079223,Summit Racing,2023-11-01,5,133.06,BOR,2023-11-06,[d] canceled in numina
BP,108731872,900003OH,410627023,Summit Racing,2023-11-01,5,133.06,BOR,2023-11-06,[d] canceled in numina
HK,200138387,903670,1-32998,Factory Motor Parts,2023-11-01,5,185637.85,LTL,2023-11-06,[p] open in hk numina
HK,200138388,903670,1-32999,Factory Motor Parts,2023-11-01,5,52607.58,LTL,2023-11-06,[p] open in hk numina
HK,200138389,903670,144-14535,Factory Motor Parts,2023-11-01,5,3176.01,LTL,2023-11-06,[p] open in hk numina
HK,200138390,903670,207-00882,Factory Motor Parts,2023-11-01,5,57719.47,LTL,2023-11-06,[p] open in hk numina
HK,200138391,903670,5-44190,Factory Motor Parts,2023-11-01,5,3516.81,LTL,2023-11-06,[s] set to ship
HK,200138392,903670,355-00407,Factory Motor Parts,2023-11-01,5,6407.59,LTL,2023-11-06,[s] set to ship
HK,200138393,903670,207-00884,Factory Motor Parts,2023-11-01,5,15003.14,LTL,2023-11-06,[p] open in hk numina
HK,200138394,903670,21-49295,Factory Motor Parts,2023-11-01,5,4488.25,LTL,2023-11-06,[p] open in hk numina
HK,200138318,900120,2105NL4291,TPH Holdings,2023-11-01,5,3114.0,LTL,2023-11-06,[s] set to ship
HK,200138325,903705,P1-157137,Parts Distributing Inc.,2023-11-01,5,3663.29,LTL,2023-11-06,[s] set to ship
HK,200138329,902590,255641770,Rock Auto,2023-11-01,5,112.56,DHL,2023-11-06,[x] rock auto transfer PO
HK,200138338,903205,61622-15_14383,Auto-Wares Warren,2023-11-01,5,25894.4,CPU,2023-11-06,[s] set to ship
HK,200138340,903185,P5-45696,Seattle Automotive Distributing,2023-11-01,5,35571.78,LTL,2023-11-06,[p] open in hk numina
HK,200138343,903205,61624-15_14429,Auto-Wares Warren,2023-11-01,5,9227.2,CPU,2023-11-06,[s] set to ship
HK,200138346,903565,1-170533,Eastern Auto Parts Warehouse,2023-11-01,5,55151.83,,2023-11-06,[p] open in hk numina
HK,200138352,903205,52178-14_14463,Auto-Wares Warren,2023-11-01,5,10742.67,LTL,2023-11-06,[p] open in hk numina
HK,200138359,903670,140-20084,Factory Motor Parts,2023-11-01,5,103852.41,LTL,2023-11-06,[p] open in hk numina
HK,200138360,903670,50-64012,Factory Motor Parts,2023-11-01,5,8961.6,LTL,2023-11-06,[s] set to ship
HK,200138362,903670,50-64011,Factory Motor Parts,2023-11-01,5,16065.15,LTL,2023-11-06,[p] open in hk numina
HK,200138365,903670,24-68672,Factory Motor Parts,2023-11-01,5,43322.18,LTL,2023-11-06,[p] open in hk numina
HK,200138367,903670,7-90506,Factory Motor Parts,2023-11-01,5,13434.17,LTL,2023-11-06,[p] open in hk numina
HK,200138368,903670,207-00883,Factory Motor Parts,2023-11-01,5,4274.8,LTL,2023-11-06,[p] open in hk numina
HK,200138369,903670,201-01493,Factory Motor Parts,2023-11-01,5,10232.54,LTL,2023-11-06,[p] open in hk numina
HK,200138370,903670,142-03926,Factory Motor Parts,2023-11-01,5,4835.46,LTL,2023-11-06,[p] open in hk numina
HK,200138371,903670,50-64010,Factory Motor Parts,2023-11-01,5,13726.17,LTL,2023-11-06,"[z] intransit, pending invoice"
HK,200138372,903670,140-20085,Factory Motor Parts,2023-11-01,5,16644.92,LTL,2023-11-06,[p] open in hk numina
HK,200138374,903670,24-68671,Factory Motor Parts,2023-11-01,5,40391.13,LTL,2023-11-06,[p] open in hk numina
HK,200138377,903670,68-03693,Factory Motor Parts,2023-11-01,5,5140.8,LTL,2023-11-06,[p] open in hk numina
HK,200138378,903670,24-68673,Factory Motor Parts,2023-11-01,5,18175.0,LTL,2023-11-06,[s] set to ship
HK,200138379,903670,141-03613,Factory Motor Parts,2023-11-01,5,6104.51,LTL,2023-11-06,[p] open in hk numina
HK,200138380,903670,211-01104,Factory Motor Parts,2023-11-01,5,7997.01,LTL,2023-11-06,[p] open in hk numina
HK,200138381,903670,12-04262,Factory Motor Parts,2023-11-01,5,14662.07,LTL,2023-11-06,"[z] intransit, pending invoice"
HK,200138382,903670,1-32997,Factory Motor Parts,2023-11-01,5,102388.19,LTL,2023-11-06,[p] open in hk numina
HK,200138383,903670,7-90505,Factory Motor Parts,2023-11-01,5,37532.78,LTL,2023-11-06,[p] open in hk numina
HK,200138384,903670,2-93149,Factory Motor Parts,2023-11-01,5,6625.47,LTL,2023-11-06,[p] open in hk numina
HK,200138386,903670,12-04263,Factory Motor Parts,2023-11-01,5,5861.35,LTL,2023-11-06,[s] set to ship
BP,200138250,903295,01PO214930,TRI-State Enterprises,2023-10-31,6,32534.5,LTL,2023-11-06,[o] open in bp ltl
HK,200138256,900775,99-39425,Smyth,2023-10-31,6,64493.11,,2023-11-06,[u-e] rectify non-stocked
HK,200138265,900120,2499NL4050,TPH Holdings,2023-10-31,6,4924.9,LTL,2023-11-06,[s] set to ship
HK,200138270,900120,2001NL3795,TPH Holdings,2023-10-31,6,18130.92,LTL,2023-11-06,[s] set to ship
HK,200138291,900120,2105NL4121,TPH Holdings,2023-10-31,6,92130.03,LTL,2023-11-06,[p] open in hk numina
HK,200138303,902590,255588495,Rock Auto,2023-10-31,6,5.05,UPSG,2023-11-06,[x] rock auto transfer PO
HK,200138306,903295,02PO106123,TRI-State Enterprises,2023-10-31,6,28052.46,LTL,2023-11-06,[u-e] rectify non-stocked
